"TreeID","WinterYear","TotalNuts","TotalNuts_T1","z_temp_meanMax_4It_T1","z_temp_meanMax_4It_T2","z_temp_meanMean_4It_T0","z_prec_4It_T1","z_prec_4It_T2","z_prec_4It_T0","ord_year"
"896",1986,0,0,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"897",1986,0,0,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"898",1986,4,0,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"905",1986,44,8,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"906",1986,80,100,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"907",1986,124,0,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"909",1986,8,4,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"910",1986,8,4,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"911",1986,48,8,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"912",1986,20,0,-0.582454177462799,1.02928616505177,1.42023308173453,-1.30492535227967,-0.373700624773596,-0.850583972118368,11
"842",1987,368,172,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"843",1987,336,168,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"844",1987,268,72,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"849",1987,508,100,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"850",1987,140,612,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"852",1987,428,188,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"853",1987,628,120,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"854",1987,908,792,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"871",1987,1448,752,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"875",1987,64,856,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"876",1987,220,304,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"877",1987,256,668,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"879",1987,1180,8,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"880",1987,592,424,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"884",1987,380,168,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"887",1987,284,172,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"888",1987,368,28,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"891",1987,432,12,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"894",1987,788,36,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"895",1987,652,28,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"896",1987,212,0,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"897",1987,112,0,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"898",1987,500,4,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"905",1987,308,44,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"906",1987,288,80,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"907",1987,200,124,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"909",1987,1116,8,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"910",1987,624,8,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"911",1987,648,48,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"912",1987,688,20,0.548366285437517,-0.0975680750794505,-0.113516054623286,-0.744082195827473,0.62662151747751,0.495400162800382,12
"842",1988,0,368,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"843",1988,0,336,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"844",1988,0,268,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"849",1988,0,508,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"850",1988,0,140,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"852",1988,0,428,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"853",1988,0,628,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"854",1988,0,908,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"871",1988,0,1448,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"875",1988,0,64,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"876",1988,0,220,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"877",1988,0,256,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"879",1988,0,1180,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"880",1988,0,592,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"884",1988,0,380,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"887",1988,0,284,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"888",1988,0,368,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
"891",1988,0,432,-0.578730290098692,-1.89298655337465,-0.56055082705608,0.318567995345116,-1.1994699099876,-0.977335841325964,13
